OBJECTID,SRA,FHSZ,FHSZ_Description,Shape__Area,Shape__Length
2169,LRA,1,Moderate,20759.3594207764,613.739805495277
2170,LRA,1,Moderate,40612.8727264404,806.113006839688
2171,LRA,1,Moderate,55481.7706451416,1413.24702160045
2172,LRA,1,Moderate,10390.7149047852,407.766902392614
2173,LRA,1,Moderate,40543.63230896,805.432034957059
2174,LRA,1,Moderate,20359.5311889648,606.043171529141
2175,LRA,1,Moderate,20319.590637207,605.107902846842
2176,LRA,1,Moderate,20746.0517120361,613.543212276616
2177,LRA,1,Moderate,20298.9457550049,604.26268690147
2178,LRA,1,Moderate,20244.1127471924,605.079530000357
2179,LRA,1,Moderate,40604.1869049072,806.025587966013
2180,LRA,1,Moderate,32734.2090072632,1219.57017989109
2181,LRA,1,Moderate,986399.999938965,26339.9999999702
2182,LRA,1,Moderate,20311.4990692139,604.942539537053
2183,LRA,1,Moderate,20306.7429199219,604.3632239677
2184,LRA,1,Moderate,337803.938400269,3666.08589985039
2185,LRA,1,Moderate,4343149.43773651,49390.4524771544
2186,LRA,1,Moderate,3503915.62783813,16993.3222037302
2187,LRA,1,Moderate,20032.2295379639,602.003937999303
2188,LRA,1,Moderate,40778.9847717285,807.769707022468
2189,LRA,1,Moderate,20073.4049072266,601.401899942357
2190,LRA,1,Moderate,160355.231254578,5079.4226289098
2191,LRA,1,Moderate,24107.2757263184,809.184379699284
2192,LRA,1,Moderate,20767.392288208,613.652732267286
2193,LRA,1,Moderate,40704.1133270264,807.034948542742
2194,LRA,1,Moderate,21491.606628418,616.211019623994
2195,LRA,1,Moderate,58337.8844604492,1111.86771444543
2196,LRA,1,Moderate,3749.73140716553,890.438315236707
2197,LRA,1,Moderate,20327.4704589844,605.020675613806
2198,LRA,1,Moderate,810277.351150513,6854.55866102222
2199,LRA,1,Moderate,40412.7457733154,1007.18128941791
2200,LRA,1,Moderate,20362.3776855469,605.339837997649
2201,LRA,1,Moderate,27467.6464691162,945.44276995806
2202,LRA,1,Moderate,318556.347763062,9134.53423531016
2203,LRA,1,Moderate,20737.0675506592,613.310610998165
2204,LRA,1,Moderate,40603.5886230469,806.032655413378
2205,LRA,1,Moderate,20207.2738494873,603.790743865253
2206,LRA,1,Moderate,125610.590286255,2284.73966047754
2207,LRA,1,Moderate,20315.5101013184,604.506798944333
2208,LRA,1,Moderate,81224.3382873535,1410.49357369654
2209,LRA,1,Moderate,20402.8794708252,606.525948294311
2210,LRA,1,Moderate,7392.08758544922,3232.75417528384
2211,LRA,1,Moderate,20332.9006195068,604.561608597429
2212,LRA,1,Moderate,41445.1392364502,814.387251221891
2213,LRA,1,Moderate,81235.131072998,1209.54213154786
2214,LRA,1,Moderate,2865119.20568848,6784.19902524103
2215,LRA,1,Moderate,40408.7154846191,804.095001497642
2216,LRA,1,Moderate,750385.461044312,3872.36932133403
2217,LRA,1,Moderate,20252.6793060303,604.198689511271
2218,LRA,1,Moderate,20321.4882507324,604.852298001546
2219,LRA,1,Moderate,323222.842712402,2413.54978737879
2220,LRA,1,Moderate,81169.8800048828,1410.41439231679
2221,LRA,1,Moderate,20295.9527282715,605.93288118412
2222,LRA,1,Moderate,20343.7718963623,606.479894717033
2223,LRA,1,Moderate,40387.4644775391,1006.92476111102
2224,LRA,1,Moderate,3229551.8259201,60604.2490785538
2225,LRA,1,Moderate,20357.9178009033,606.685403607225
2226,LRA,1,Moderate,662946.304969788,6090.27528293805
2227,LRA,1,Moderate,46.5807647705078,101.072811555081
2228,LRA,1,Moderate,4516849.33802795,19806.547462441
2229,LRA,1,Moderate,20327.9836120605,604.853181092974
2230,LRA,1,Moderate,5186.5341796875,457.345015113686
2231,LRA,1,Moderate,2562952.91552734,9961.50911265491
2232,LRA,1,Moderate,20216.1945953369,603.802157468188
2233,LRA,1,Moderate,81370.1017913818,1210.98870746487
2234,LRA,1,Moderate,20397.9105834961,607.411674360913
2235,LRA,1,Moderate,10137.3385620117,402.74258425112
2236,LRA,1,Moderate,322940.645767212,2409.8111248605
2237,LRA,1,Moderate,20401.4768981934,607.577351984139
2238,LRA,1,Moderate,20314.2768707275,604.654080672291
2239,LRA,1,Moderate,7738135.04190063,32037.3019374457
2240,LRA,1,Moderate,40852.7374267578,808.582073194585
2241,LRA,1,Moderate,203631.404800415,2415.24698611065
2242,LRA,1,Moderate,19968.2526397705,602.638932227448
2243,LRA,1,Moderate,20243.5530090332,603.675704318353
2244,LRA,1,Moderate,209594.902999878,2462.03153692758
2245,LRA,1,Moderate,20273.3387298584,604.019927187185
2246,LRA,1,Moderate,42869.9628601074,828.656932133803
2247,LRA,1,Moderate,39556.9474182129,795.769784503844
2248,LRA,1,Moderate,40479.5881652832,804.782156573054
2249,LRA,1,Moderate,20289.1805877686,604.307468334564
2250,LRA,1,Moderate,6607070.39019775,35698.2699407683
2251,LRA,1,Moderate,20322.2505493164,604.502714668562
2252,LRA,1,Moderate,40501.6792449951,805.001482927811
2253,LRA,1,Moderate,3142266.55569458,11205.7733080111
2254,LRA,1,Moderate,1437300,6840.00000000931
2255,LRA,1,Moderate,83579.0747070313,1279.84184968692
2256,LRA,1,Moderate,20276.4847259521,604.14169918649
2257,LRA,1,Moderate,10760.5071411133,415.119481216989
2258,LRA,1,Moderate,12481199.9999542,108240.00000011
2259,LRA,1,Moderate,40480.5265045166,804.791920522214
2260,LRA,1,Moderate,40543.5837554932,805.421796390623
2261,LRA,1,Moderate,1173474.66748047,29177.4989023817
2262,LRA,1,Moderate,40565.7353515625,805.641945241389
2263,LRA,1,Moderate,40566.1894226074,805.646341443961
2264,LRA,1,Moderate,2539104.77497864,6374.12073128204
2265,LRA,1,Moderate,12745408.0198746,321160.754868715
2266,LRA,1,Moderate,903362.642990112,4255.44122029382
2267,LRA,1,Moderate,13874662.4086761,95988.0653611299
2268,LRA,1,Moderate,162912.243560791,1915.43498646847
2269,LRA,1,Moderate,81126.3832397461,1207.85447893319
2270,LRA,1,Moderate,202688.290672302,5281.49970257702
2271,LRA,1,Moderate,2920954.8814621,83326.3649565155
2272,LRA,1,Moderate,2622287.4443512,6477.48825568977
2273,LRA,1,Moderate,1161049.57910919,26901.6520749753
2274,LRA,1,Moderate,2573474.52307129,6416.93828183805
2275,LRA,1,Moderate,171893.593597412,1658.76993967094
2276,LRA,1,Moderate,2615843.20359802,6470.27529592835
2277,LRA,1,Moderate,0.041168212890625,14.2217755497702
2278,LRA,1,Moderate,0.354305267333984,122.201920038908
2279,LRA,1,Moderate,0.460025787353516,158.662409323297
2280,LRA,1,Moderate,0.164817810058594,56.8565840870133
2281,LRA,1,Moderate,637079.250045776,9304.35799746692
2282,LRA,1,Moderate,1247400.00002289,37560.0000000708
2283,LRA,1,Moderate,0.0787925720214844,27.1850812939806
2284,LRA,1,Moderate,40276.8689117432,802.805376359168
2285,LRA,1,Moderate,0.142707824707031,49.2251005066247
2286,LRA,1,Moderate,2603716.06410217,6454.45475269953
2287,LRA,1,Moderate,8752500,28859.9999999851
2288,LRA,1,Moderate,165093.342636108,1727.54198563198
2289,LRA,1,Moderate,1462500,34380.0000000019
2290,LRA,1,Moderate,0.0714187622070313,24.6533412092321
2291,LRA,1,Moderate,20554.0196228027,934.883216773233
2292,LRA,1,Moderate,1052523.74291992,5674.34854436712
2293,LRA,1,Moderate,0.299850463867188,103.423526154222
2294,LRA,1,Moderate,2571164.09346008,6413.98780263103
2295,LRA,1,Moderate,179410.439453125,2939.93585755655
2296,LRA,1,Moderate,21596042.7944565,447984.775055372
2297,LRA,1,Moderate,0.0977897644042969,33.7360911867446
2298,LRA,1,Moderate,0.0930709838867188,32.1078024379331
2299,LRA,1,Moderate,382709472.248825,682219.874370197
2300,LRA,1,Moderate,848664.929473877,5834.30927203044
2301,LRA,1,Moderate,0.145320892333984,50.1245897412783
2302,LRA,1,Moderate,0.144336700439453,49.7854906633034
2303,LRA,1,Moderate,703800,15479.9999999963
2304,LRA,1,Moderate,0.0117988586425781,4.0820455408201
2305,LRA,1,Moderate,0.187625885009766,64.7246123115241
2306,LRA,1,Moderate,0.111595153808594,38.4982813042913
2307,LRA,1,Moderate,0.293731689453125,101.305649624589
2308,LRA,1,Moderate,0.0839576721191406,28.9738822867826
2309,LRA,1,Moderate,0.124763488769531,43.0532111682809
2310,LRA,1,Moderate,0.300315856933594,103.581861216729
2311,LRA,1,Moderate,518770.364013672,12821.2864286894
2312,LRA,1,Moderate,6903007.30091858,156443.911070881
2313,LRA,1,Moderate,0.0955696105957031,32.9761931940182
2314,LRA,1,Moderate,0.300910949707031,103.796184182212
2315,LRA,1,Moderate,0.136562347412109,47.1104894222966
2316,LRA,1,Moderate,0.220542907714844,76.0805451556654
2317,LRA,1,Moderate,0.695999145507813,240.011600004509
2318,LRA,1,Moderate,330873.047927856,2440.44519583713
2319,LRA,1,Moderate,1530900,7500.00000000745
2320,LRA,1,Moderate,587205.614471436,4826.30556248501
2321,LRA,1,Moderate,25113.1639556885,680.681777293026
2322,LRA,1,Moderate,460701.039772034,15852.8727050163
2323,LRA,1,Moderate,2560849.87030029,6401.29837415068
2324,LRA,1,Moderate,1051199.99998474,37800.0000000205
2325,LRA,1,Moderate,2080291.26921082,6401.11306931803
2326,LRA,1,Moderate,274517.592376709,2757.60077923757
2327,LRA,1,Moderate,14844.6363677979,596.837786448108
2328,LRA,1,Moderate,809315.225189209,4828.494337345
2329,LRA,1,Moderate,71469.1735534668,1129.3273865673
2330,LRA,1,Moderate,2600784.14352417,6451.0533479985
2331,LRA,1,Moderate,398705.728088379,4917.47158522155
2332,LRA,1,Moderate,2314112.51963043,59251.5525500622
2333,LRA,1,Moderate,731699.999893188,24120.0000000335
2334,LRA,1,Moderate,502981.814025879,3515.6798468685
2335,LRA,1,Moderate,80540.4580993652,1279.89850777842
2336,LRA,1,Moderate,2579177.52175903,6425.1131915731
2337,LRA,1,Moderate,2649416.72793579,6486.0317874149
2338,LRA,1,Moderate,162011.86265564,1854.45052733129
2339,LRA,1,Moderate,3944699.99996948,96300.0000000447
2340,LRA,1,Moderate,11619749.226326,272843.28979691
2341,LRA,1,Moderate,2821.60818481445,259.815329385822
2342,LRA,1,Moderate,2592374.01327515,6441.77209833729
2343,LRA,1,Moderate,182098.868453979,4846.89793456306
2344,LRA,1,Moderate,2463303.21809387,6280.49592094313
2345,LRA,1,Moderate,83783.951461792,2167.9207800622
2346,LRA,1,Moderate,323999.999969482,12959.9999999665
2347,LRA,1,Moderate,314664.117828369,2420.1354935384
2348,LRA,1,Moderate,161461.592407227,1607.53979002814
2349,LRA,1,Moderate,194475.837394714,4090.72023839773
2350,LRA,1,Moderate,441000.000137329,18599.9999999907
2351,LRA,1,Moderate,60434.7483978271,1002.25538992808
2352,LRA,1,Moderate,1319365.03442383,5060.16442702558
2353,LRA,1,Moderate,20217.7798461914,603.318558956788
2354,LRA,1,Moderate,1628223.45518494,6467.04098016828
2355,LRA,1,Moderate,162869.288162231,1607.92786646244
2356,LRA,1,Moderate,188630.983444214,2496.7120295517
2357,LRA,1,Moderate,4275900.00009155,97020.0000000317
2358,LRA,1,Moderate,2721494.39741516,6608.66660583483
2359,LRA,1,Moderate,40445.4956359863,804.446561938501
2360,LRA,1,Moderate,260099.999923706,10679.9999999944
2361,LRA,1,Moderate,2537259.72177124,6383.65858112839
2362,LRA,1,Moderate,292500.000061035,10979.9999999907
2363,LRA,1,Moderate,2619855.16796875,6472.77435277626
2364,LRA,1,Moderate,2632733.98799133,67176.3967947985
2365,LRA,1,Moderate,2563129.50106812,6404.48630282943
2366,LRA,1,Moderate,20227.4401092529,603.379535579831
2367,LRA,1,Moderate,1839078.19969177,7490.75964705462
2368,LRA,1,Moderate,365199.486557007,3535.56375281394
2369,LRA,1,Moderate,2514890.41967773,6343.46840446408
2370,LRA,1,Moderate,90000.0000305176,1560.00000001304
2371,LRA,1,Moderate,333899.999969482,10439.999999987
2372,LRA,1,Moderate,2682939.81410217,6553.75050095391
2373,LRA,1,Moderate,2649462.55905151,6511.12216686426
2374,LRA,1,Moderate,300600.000015259,9539.99999998137
2375,LRA,1,Moderate,38898.9625854492,1133.37996287263
2376,LRA,1,Moderate,508500.000045776,10380.0000000019
2377,LRA,1,Moderate,263.172515869141,429.809055578864
2378,LRA,1,Moderate,40269.7223052979,803.119073335406
2379,LRA,1,Moderate,95241.7286987305,1833.27436550427
2380,LRA,1,Moderate,4046.85652160645,254.459537019064
2381,LRA,1,Moderate,47335.3896102905,1006.23393308304
2382,LRA,1,Moderate,2628995.72677612,6484.53385558368
2383,LRA,1,Moderate,256144.80581665,3115.88964124544
2384,LRA,1,Moderate,171899.999969482,2520.00000000745
2385,LRA,1,Moderate,218726.124343872,2515.65204187121
2386,LRA,1,Moderate,260.124816894531,1747.90035278139
2387,LRA,1,Moderate,245419.498474121,2127.56935963548
2388,LRA,1,Moderate,3.00640869140625,443.885259471489
2389,LRA,1,Moderate,82879.9598846436,1314.61394831862
2390,LRA,1,Moderate,1071900,24360.0000000056
2391,LRA,1,Moderate,153899.999954224,4799.99999998696
2392,LRA,1,Moderate,2635703.49235535,6495.06079089348
2393,LRA,1,Moderate,417222.692100525,3769.86903647692
2394,LRA,1,Moderate,300351.034957886,3258.78828414474
2395,LRA,1,Moderate,577442.96887207,3968.84283651463
2396,LRA,1,Moderate,2738387.55285645,6623.7778517445
2397,LRA,1,Moderate,212400.000015259,4739.99999999814
2398,LRA,1,Moderate,159736.156143188,2099.65777945996
2399,LRA,1,Moderate,756900,15540.0000000261
2400,LRA,1,Moderate,2625324.08261108,6482.21332100979
2401,LRA,1,Moderate,21178.7368927002,624.993769266723
2402,LRA,1,Moderate,2730250.78405762,6609.59326335001
2403,LRA,1,Moderate,573380.697875977,7221.74400409001
2404,LRA,1,Moderate,283175.678421021,3178.83642876358
2405,LRA,1,Moderate,2564773.89089966,6406.13868619416
2406,LRA,1,Moderate,2567587.43460083,6409.66694152498
2407,LRA,1,Moderate,2610350.30415344,6557.79834217231
2408,LRA,1,Moderate,162143.826889038,2215.71432081351
2409,LRA,1,Moderate,61952.3672943115,2010.17168173524
2410,LRA,1,Moderate,60363.9973907471,1368.99580403967
2411,LRA,1,Moderate,2559915.82476807,6400.06473019102
2412,LRA,1,Moderate,29067.5512084961,702.289097118911
2413,LRA,1,Moderate,19585.1786956787,571.195618340893
2414,LRA,1,Moderate,0.41705322265625,100.242614608352
2415,LRA,1,Moderate,646821.046875,4021.66226051045
2416,LRA,1,Moderate,24.0541229248047,28.7458432450716
2417,LRA,1,Moderate,635347.246032715,4094.94561285544
2418,LRA,1,Moderate,209.394058227539,64.4226852480992
2419,LRA,1,Moderate,211.921447753906,64.6407466051285
2420,LRA,1,Moderate,960416.389266968,4799.88442650567
2421,LRA,1,Moderate,42871.4238357544,1136.47863600994
2422,LRA,1,Moderate,10220.6206970215,404.622332331563
2423,LRA,1,Moderate,10258.7269744873,405.362579954562
2424,LRA,1,Moderate,10691.0469207764,413.609091451887
2425,LRA,1,Moderate,29877.1381988525,801.319124958682
2426,LRA,1,Moderate,10193.8590393066,404.077188997735
2427,LRA,1,Moderate,10226.8964080811,404.740874598893
2428,LRA,1,Moderate,10263.3785247803,405.458057613896
2429,LRA,1,Moderate,10530.2272186279,410.516551169664
2430,LRA,1,Moderate,10502.475402832,409.96952748323
2431,LRA,1,Moderate,21340.5578918457,623.101247317857
2432,LRA,1,Moderate,10221.2237701416,404.624729235615
2433,LRA,1,Moderate,10457.5369567871,409.068779077582
2434,LRA,1,Moderate,10249.5401611328,405.180679262943
2435,LRA,1,Moderate,20566.991897583,609.793030123769
2436,LRA,1,Moderate,10768.0665588379,415.132177813523
2437,LRA,1,Moderate,21147.577545166,614.278952088892
2438,LRA,1,Moderate,210441.798736572,1975.02643177383
2439,LRA,1,Moderate,10512.9113616943,410.169020669196
2440,LRA,1,Moderate,21194.2733306885,615.249975573282
2441,LRA,1,Moderate,11000.5403747559,419.831624058225
2442,LRA,1,Moderate,10444.8339538574,408.81635729399
2443,LRA,1,Moderate,10272.9917907715,405.461152604682
2444,LRA,1,Moderate,20623.8766937256,612.89110145037
2445,LRA,1,Moderate,20975.671585083,616.957698857318
2446,LRA,1,Moderate,20922.1626739502,611.837326833914
2447,LRA,1,Moderate,20920.4463195801,615.740949303777
2448,LRA,1,Moderate,10770.9862213135,415.388047804658
2449,LRA,1,Moderate,4364.16796875,1051.04795020656
2450,LRA,1,Moderate,2497112.15208435,6325.59158321239
2451,LRA,1,Moderate,10444.8179626465,408.817719661412
2452,LRA,1,Moderate,10579.5238952637,411.46879764702
2453,LRA,1,Moderate,10434.6158599854,408.616534245593
2454,LRA,1,Moderate,10451.5948028564,408.95339213736
2455,LRA,1,Moderate,10440.8621368408,408.741370183279
2456,LRA,1,Moderate,3445913.66844177,10662.8524537134
2457,LRA,1,Moderate,13687.6009216309,529.062615534507
2458,LRA,1,Moderate,14898.8062896729,534.968320362356
2459,LRA,1,Moderate,20954.1343688965,617.765503306186
2460,LRA,1,Moderate,31490.1736297607,824.969445469894
2461,LRA,1,Moderate,49026.4270629883,1140.61522801977
2462,LRA,1,Moderate,16593.2334747314,571.531968318795
2463,LRA,1,Moderate,67981.7180023193,1372.71077463525
2464,LRA,1,Moderate,1107899.99997711,5760.00000002421
2465,LRA,1,Moderate,96501.8177642822,1404.67456858946
2466,LRA,1,Moderate,37938.8065490723,779.702386700827
2467,LRA,1,Moderate,23712.3588104248,650.762824640759
2468,LRA,1,Moderate,20657.2203369141,609.933015280605
2469,LRA,1,Moderate,22099.6835174561,636.550146824064
2470,LRA,1,Moderate,21791.1290740967,631.86335030323
2471,LRA,1,Moderate,20175.1176300049,710.286530498027
2472,LRA,1,Moderate,17577.2796325684,569.863898995112
2473,LRA,1,Moderate,17546.5517425537,562.469322404842
2474,LRA,1,Moderate,19561.2730712891,605.712163757146
2475,LRA,1,Moderate,54940.9952850342,963.003555041568
2476,LRA,1,Moderate,18569.3899230957,561.712732439577
2477,LRA,1,Moderate,89954.6661682129,1497.51764641457
2478,LRA,1,Moderate,23220.1598510742,661.173661479297
2479,LRA,1,Moderate,22677.4759521484,650.436233222617
2480,LRA,1,Moderate,21280.8053741455,623.183849915016
2481,LRA,1,Moderate,296448.30947876,3620.07580008331
2482,LRA,1,Moderate,22023.3943481445,613.254097760236
2483,LRA,1,Moderate,22130.2163543701,611.14719074908
2484,LRA,1,Moderate,119673.594818115,1398.96918775037
2485,LRA,1,Moderate,18663.5515289307,587.722515285482
2486,LRA,1,Moderate,229589.741790771,3468.90713251277
2487,LRA,1,Moderate,19784.4189910889,608.631248421384
2488,LRA,1,Moderate,919799.999893188,28560.0000000726
2489,LRA,1,Moderate,20802.5932006836,619.58632241995
2490,LRA,1,Moderate,512692.358306885,5564.13000437135
2491,LRA,1,Moderate,855647.935684204,10024.1036786614
2492,LRA,1,Moderate,230366.895675659,2466.2329868643
2493,LRA,1,Moderate,16855.2115325928,533.848210653952
2494,LRA,1,Moderate,184098.102752686,3096.05602613256
2495,LRA,1,Moderate,11433698.176178,259572.428865577
2496,LRA,1,Moderate,16140.4089355469,543.964233365168
2497,LRA,1,Moderate,16775.1549987793,560.271199174776
2498,LRA,1,Moderate,275239.94380188,3783.94881961258
2499,LRA,1,Moderate,20343.585647583,604.824804686082
2500,LRA,1,Moderate,274801.378890991,3967.54281140485
2501,LRA,1,Moderate,17941.7104949951,598.459929599191
2502,LRA,1,Moderate,40860.5060119629,808.559729328224
2503,LRA,1,Moderate,209174.887237549,2430.19459289116
2504,LRA,1,Moderate,1291093.21612549,5488.22513079498
2505,LRA,1,Moderate,63616.1470794678,1034.7846750926
2506,LRA,1,Moderate,17906.8253631592,564.63826271737
2507,LRA,1,Moderate,34111.4576263428,744.125683424414
2508,LRA,1,Moderate,29241.3489990234,704.975549520664
2509,LRA,1,Moderate,17723.6606750488,553.597489072686
2510,LRA,1,Moderate,82981.8638000488,1220.79135239486
2511,LRA,1,Moderate,3106571.79789734,11189.7756566637
2512,LRA,1,Moderate,19430.1677856445,587.017408684532
2513,LRA,1,Moderate,56813.3463745117,973.816355231454
2514,LRA,1,Moderate,110740.880943298,3987.7984836078
2515,LRA,1,Moderate,24120.6738128662,668.813540104448
2516,LRA,1,Moderate,35952.371963501,758.936458367002
